order_id,merchant_id,route_id,processor,created_at,completed_at,order_type,status,amount,currency,amount_usd,customer_id,customer_country,payment_method,decline_reason
5151115,ORBIT-MARKETS,,,2026-05-25 19:11:17,2026-05-25 19:12:34,SALE,FILTERED,9489.54,PHP,165.7,CU-300741,US,EWALLET,blocked_pre_routing
5151116,ORBIT-MARKETS,,,2026-05-25 02:07:26,2026-05-25 02:07:48,SALE,FILTERED,660869.0,VND,26.1,CU-634507,VN,BANK_TRANSFER,blocked_pre_routing
5151117,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-25 21:46:53,2026-05-25 21:47:20,PAYOUT,APPROVED,8627187.0,VND,341.69,CU-301230,VN,BANK_TRANSFER,
5151118,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-25 10:42:47,2026-05-25 10:43:09,PAYOUT,APPROVED,8091.91,PHP,,CU-504372,PH,EWALLET,
5151119,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-25 20:31:51,2026-05-25 20:32:29,PAYOUT,APPROVED,719667.0,VND,28.37,CU-690237,VN,BANK_TRANSFER,
5151120,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-25 00:06:41,2026-05-25 00:07:09,PAYOUT,APPROVED,10727.55,PHP,187.44,CU-426011,PH,EWALLET,
5151121,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-25 11:48:50,2026-05-25 11:49:18,PAYOUT,APPROVED,12842479.0,VND,506.13,CU-318480,VN,BANK_TRANSFER,
5151122,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-25 00:35:23,2026-05-25 00:38:25,PAYOUT,APPROVED,12038.9,PHP,210.18,CU-202397,PH,EWALLET,
5151123,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-25 19:57:30,2026-05-25 19:59:08,PAYOUT,APPROVED,8843000.0,VND,348.79,CU-877863,VN,BANK_TRANSFER,
5151124,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-25 13:16:18,2026-05-25 13:16:34,PAYOUT,APPROVED,542930.0,VND,21.46,CU-596913,VN,BANK_TRANSFER,
5151125,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-25 17:19:32,2026-05-25 17:21:17,REFUND,APPROVED,175.28,PHP,3.06,CU-181648,PH,EWALLET,
5151126,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-25 01:31:18,2026-05-25 01:31:31,REFUND,DECLINED,2960.31,PHP,51.79,CU-613328,PH,EWALLET,insufficient_funds
5151127,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 10:04:56,2026-05-26 10:05:34,SALE,DECLINED,9988.64,PHP,,CU-421500,PH,EWALLET,insufficient_funds
5151128,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 12:55:34,,SALE,PENDING,41299.11,PHP,722.11,CU-354335,PH,EWALLET,
5151129,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 02:51:35,2026-05-26 02:52:34,SALE,DECLINED,715763.0,VND,28.2,CU-996411,VN,BANK_TRANSFER,account_invalid
5151130,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 02:18:33,2026-05-26 02:19:42,SALE,approved,4058311.0,VND,160.33,CU-393261,VN,BANK_TRANSFER,
5151131,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 10:57:55,2026-05-26 11:02:33,SALE,APPROVED,1426905.0,VND,,CU-888431,US,BANK_TRANSFER,
5151132,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 01:37:48,2026-05-26 01:38:15,SALE,DECLINED,2183626.0,VND,86.34,CU-311761,VN,BANK_TRANSFER,insufficient_funds
5151133,ORBIT-MARKETS,,,2026-05-26 19:47:06,2026-05-26 19:47:20,SALE,filtered,6005.06,PHP,105.01,CU-613485,US,EWALLET,blocked_pre_routing
5151134,ORBIT-MARKETS,,,2026-05-26 06:22:38,2026-05-26 06:22:46,SALE,FILTERED,6819390.0,VND,268.98,CU-279440,VN,BANK_TRANSFER,blocked_pre_routing
5151135,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 05:13:23,2026-05-26 05:14:37,SALE,DECLINED,12612.11,PHP,220.03,CU-751728,PH,EWALLET,timeout
5151136,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 22:36:04,2026-05-26 22:36:21,SALE,APPROVED,55333.36,PHP,966.26,CU-265884,PH,EWALLET,
5151137,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 20:25:15,2026-05-26 20:25:38,SALE,FILTERED,21021.7,PHP,367.02,CU-462533,PH,EWALLET,risk_blocked
5151138,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 04:22:14,2026-05-26 04:22:25,SALE,DECLINED,958204.0,VND,37.96,CU-389259,VN,BANK_TRANSFER,timeout
5151139,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 04:22:56,2026-05-26 04:23:16,SALE,approved,958204.0,VND,37.88,CU-389259,VN,BANK_TRANSFER,
5151140,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 23:26:23,2026-05-26 23:27:33,SALE,APPROVED,11383618.0,VND,448.1,CU-179960,VN,BANK_TRANSFER,
5151141,ORBIT-MARKETS,,,2026-05-26 21:13:42,2026-05-26 21:14:15,SALE,FILTERED,15865781.0,VND,625.17,CU-897402,VN,BANK_TRANSFER,blocked_pre_routing
5151142,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 11:54:56,2026-05-26 11:55:20,SALE,APPROVED,42987.0,VND,1.7,CU-505023,VN,BANK_TRANSFER,
5151143,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 06:04:24,2026-05-26 06:04:43,SALE,APPROVED,6629135.0,VND,261.49,CU-938209,VN,BANK_TRANSFER,
5151144,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 04:17:54,2026-05-26 04:18:33,SALE,APPROVED,665454.0,VND,26.24,CU-926312,VN,BANK_TRANSFER,
5151145,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 12:09:14,2026-05-26 12:09:35,SALE,APPROVED,726.75,PHP,12.72,CU-422800,PH,EWALLET,
5151146,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 11:10:34,2026-05-26 11:10:53,SALE,FILTERED,958699.0,VND,37.94,CU-652847,VN,BANK_TRANSFER,risk_blocked
5151147,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 12:59:50,2026-05-26 13:00:48,SALE,APPROVED,24030.3,PHP,420.55,CU-933926,Philippines,EWALLET,
5151148,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 05:59:38,2026-05-26 05:59:55,SALE,APPROVED,19726.62,PHP,345.44,CU-243493,PH,EWALLET,
5151149,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 14:51:45,2026-05-26 14:52:54,SALE,APPROVED,34035.06,PHP,595.13,CU-262139,PH,EWALLET,
5151150,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 13:48:10,2026-05-26 13:49:22,SALE,approved,8118.03,PHP,141.64,CU-450990,PH,EWALLET,
5151151,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 21:58:15,2026-05-26 21:58:34,SALE,approved,2428.78,PHP,42.47,CU-988587,PH,EWALLET,
5151152,ORBIT-MARKETS,,,2026-05-26 23:10:43,2026-05-26 23:11:51,SALE,FILTERED,51362.74,PHP,897.4,CU-852883,PH,EWALLET,blocked_pre_routing
5151153,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 20:04:05,2026-05-26 20:04:34,SALE,APPROVED,4994213.0,VND,197.71,CU-998737,VN,BANK_TRANSFER,
5151154,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 16:17:25,2026-05-26 16:18:01,SALE,APPROVED,27122891.0,VND,,CU-475618,VN,BANK_TRANSFER,
5151155,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 09:54:00,2026-05-26 09:55:22,SALE,APPROVED,14610.17,PHP,255.28,CU-508097,PH,EWALLET,
5151156,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 13:55:55,2026-05-26 13:56:04,SALE,DECLINED,1713610.0,VND,67.62,CU-714681,VN,BANK_TRANSFER,timeout
5151157,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 13:57:11,2026-05-26 13:57:34,SALE,DECLINED,1713610.0,VND,67.7,CU-714681,VN,BANK_TRANSFER,account_invalid
5151158,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 03:04:07,2026-05-26 03:05:25,SALE,APPROVED,1202.31,PHP,21.03,CU-171417,PHL,EWALLET,
5151159,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 07:28:49,2026-05-26 07:29:06,SALE,APPROVED,1640919.0,VND,64.86,CU-181681,US,BANK_TRANSFER,
5151160,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 13:28:05,2026-05-26 13:28:24,SALE,DECLINED,9884.62,PHP,173.05,CU-677131,PH,EWALLET,timeout
5151161,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 13:28:47,2026-05-26 13:30:01,SALE,APPROVED,9884.62,PHP,172.8,CU-677131,PH,EWALLET,
5151162,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 12:15:22,2026-05-26 12:15:58,SALE,DECLINED,1100.93,PHP,19.27,CU-721680,PH,EWALLET,timeout
5151163,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 15:09:57,2026-05-26 15:10:24,SALE,APPROVED,819850.0,vnd,32.33,CU-716214,VN,BANK_TRANSFER,
5151164,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 06:10:42,2026-05-26 06:12:25,SALE,APPROVED,17872.53,PHP,,CU-606505,PH,EWALLET,
5151165,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 07:56:49,2026-05-26 07:56:59,SALE,APPROVED,8235691.0,VND,,CU-103904,VN,BANK_TRANSFER,
5151166,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 10:21:54,2026-05-26 10:24:50,SALE,APPROVED,10947.78,PHP,191.6,CU-228146,PH,EWALLET,
5151167,ORBIT-MARKETS,,,2026-05-26 14:15:47,2026-05-26 14:16:29,SALE,FILTERED,3395.71,PHP,59.41,CU-122464,PH,EWALLET,blocked_pre_routing
5151168,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 15:58:27,2026-05-26 15:59:56,SALE,APPROVED,596905.0,VND,23.52,CU-343068,VN,BANK_TRANSFER,
5151169,ORBIT-MARKETS,,,2026-05-26 10:25:28,2026-05-26 10:26:29,SALE,filtered,5498452.0,VND,,CU-927424,VN,BANK_TRANSFER,blocked_pre_routing
5151170,ORBIT-MARKETS,,,2026-05-26 12:51:29,2026-05-26 12:54:43,SALE,FILTERED,21635.56,PHP,377.63,CU-722263,Philippines,EWALLET,blocked_pre_routing
5151171,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 18:55:37,2026-05-26 18:56:39,SALE,APPROVED,3109148.0,VND,122.31,CU-168065,VN,BANK_TRANSFER,
5151172,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 22:18:02,2026-05-26 22:18:41,SALE,DECLINED,1151.11,PHP,20.14,CU-116156,PH,EWALLET,timeout
5151173,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 22:19:09,2026-05-26 22:19:39,SALE,APPROVED,1151.11,PHP,20.19,CU-116156,PH,EWALLET,
5151174,ORBIT-MARKETS,,,2026-05-26 09:07:10,2026-05-26 09:08:04,SALE,FILTERED,3348713.0,VND,132.06,CU-591342,VN,BANK_TRANSFER,blocked_pre_routing
5151175,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 04:55:09,2026-05-26 04:55:12,SALE,APPROVED,5003.11,PHP,87.46,CU-779353,PH,EWALLET,
5151176,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 04:15:34,2026-05-26 04:15:50,SALE,APPROVED,1278461.0,vnd,50.36,CU-427949,VN,BANK_TRANSFER,
5151177,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 09:10:13,2026-05-26 09:10:31,SALE,APPROVED,17109053.0,VND,,CU-638835,VN,BANK_TRANSFER,
5151178,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 17:53:02,2026-05-26 17:54:57,SALE,FILTERED,2030023.0,VND,80.05,CU-604175,VN,BANK_TRANSFER,risk_blocked
5151179,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 11:35:36,2026-05-26 11:37:37,SALE,APPROVED,329.03,PHP,5.76,CU-604373,PH,EWALLET,
5151180,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 03:07:53,2026-05-26 03:09:48,PAYOUT,APPROVED,43552.0,VND,1.72,CU-408761,US,BANK_TRANSFER,
5151181,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 05:36:06,2026-05-26 05:36:40,PAYOUT,APPROVED,11289032.0,VND,445.97,CU-314045,VN,BANK_TRANSFER,
5151182,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 20:03:33,2026-05-26 20:03:59,PAYOUT,APPROVED,7693.14,PHP,134.73,CU-420961,PHL,EWALLET,
5151183,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 22:58:06,2026-05-26 22:59:27,PAYOUT,DECLINED,86115.44,PHP,1506.83,CU-651756,PH,EWALLET,insufficient_funds
5151184,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 04:52:00,2026-05-26 04:53:19,PAYOUT,APPROVED,15910.57,PHP,277.93,CU-402765,PH,EWALLET,
5151185,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 19:23:46,2026-05-26 19:24:32,PAYOUT,APPROVED,5363.56,PHP,93.76,CU-149692,PH,EWALLET,
5151186,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 04:49:03,2026-05-26 04:52:21,PAYOUT,APPROVED,103990308.0,VND,4101.86,CU-694890,VN,BANK_TRANSFER,
5151187,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-26 20:33:13,2026-05-26 20:33:23,PAYOUT,APPROVED,13280.26,PHP,,CU-639659,PH,EWALLET,
5151188,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 02:28:43,2026-05-26 02:33:13,REFUND,APPROVED,923027.0,VND,,CU-517025,VN,BANK_TRANSFER,
5151189,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-26 17:30:51,2026-05-26 17:31:43,REFUND,APPROVED,2608619.0,VND ,102.63,CU-854202,US,BANK_TRANSFER,
5151190,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 04:38:00,2026-05-27 04:38:55,SALE,FILTERED,1132.48,PHP,19.83,CU-616823,PH,EWALLET,risk_blocked
5151191,ORBIT-MARKETS,,,2026-05-27 20:20:53,2026-05-27 20:23:26,SALE,FILTERED,703795.0,VND,27.72,CU-388442,VN,BANK_TRANSFER,blocked_pre_routing
5151192,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 15:21:40,2026-05-27 15:22:05,SALE,DECLINED,14853801.0,VND,,CU-386744,VN,BANK_TRANSFER,account_invalid
5151193,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 15:22:53,2026-05-27 15:23:37,SALE,APPROVED,14853801.0,VND,586.25,CU-386744,VN,BANK_TRANSFER,
5151194,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 12:24:10,2026-05-27 12:24:35,SALE,DECLINED,24449.81,PHP,427.44,CU-254664,PH,EWALLET,timeout
5151195,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 14:47:52,2026-05-27 14:48:29,SALE,APPROVED,2047.76,PHP,35.78,CU-715691,PH,EWALLET,
5151196,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 20:47:00,2026-05-27 20:47:42,SALE,APPROVED,4212.16,PHP,73.53,CU-614470,PH,EWALLET,
5151197,ORBIT-MARKETS,,,2026-05-27 23:52:17,2026-05-27 23:53:43,SALE,FILTERED,105983698.0,VND,4183.89,CU-326134,VN,BANK_TRANSFER,blocked_pre_routing
5151198,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 17:56:34,2026-05-27 17:57:06,SALE,DECLINED,5588176.0,VND,,CU-960174,VN,BANK_TRANSFER,insufficient_funds
5151199,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 21:06:33,2026-05-27 21:06:58,SALE,approved,3368.3,PHP,,CU-651523,PH,EWALLET,
5151200,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 02:23:23,2026-05-27 02:23:33,SALE,DECLINED,8779518.0,VND,346.64,CU-588795,VN,BANK_TRANSFER,account_invalid
5151201,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 11:59:19,2026-05-27 12:03:41,SALE,DECLINED,2948365.0,VND,116.49,CU-552257,VN,BANK_TRANSFER,account_invalid
5151202,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 11:56:12,2026-05-27 11:56:46,SALE,APPROVED,13565.87,PHP,237.32,CU-266672,PH,EWALLET,
5151203,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 18:09:55,2026-05-27 18:10:27,SALE,APPROVED,3684932.0,VND,,CU-859509,VN,BANK_TRANSFER,
5151204,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 07:26:53,2026-05-27 07:29:22,SALE,DECLINED,21333606.0,VND,841.97,CU-480381,VN,BANK_TRANSFER,account_invalid
5151205,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 21:28:31,2026-05-27 21:28:50,SALE,APPROVED,9012.9,PHP,157.12,CU-416885,PH,EWALLET,
5151206,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 22:07:08,2026-05-27 22:07:46,SALE,APPROVED,10542.39,PHP,184.69,CU-124314,PH,EWALLET,
5151207,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 21:27:54,2026-05-27 21:28:10,SALE,DECLINED,1958016.0,VND,77.39,CU-374200,VN,BANK_TRANSFER,insufficient_funds
5151208,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 12:31:18,2026-05-27 12:34:05,SALE,APPROVED,1213.56,PHP,21.2,CU-998314,PH,EWALLET,
5151209,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 13:25:12,2026-05-27 13:26:43,SALE,APPROVED,102575.0,VND,4.05,CU-920769,VN,BANK_TRANSFER,
5151210,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 19:23:14,2026-05-27 19:23:51,SALE,APPROVED,6722.37,PHP,117.69,CU-147232,PH,EWALLET,
5151211,ORBIT-MARKETS,,,2026-05-27 08:11:22,2026-05-27 08:12:16,SALE,FILTERED,8086610.0,VND,319.57,CU-335149,VN,BANK_TRANSFER,blocked_pre_routing
5151212,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 13:39:19,2026-05-27 13:40:40,SALE,APPROVED,78404.19,PHP,,CU-489332,PH,EWALLET,
5151213,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 04:16:26,2026-05-27 04:17:20,SALE,DECLINED,48125.0,VND,1.9,CU-162359,VN,BANK_TRANSFER,insufficient_funds
5151214,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 04:17:42,2026-05-27 04:18:44,SALE,APPROVED,48125.0,VND,1.9,CU-162359,VN,BANK_TRANSFER,
5151215,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 01:28:33,2026-05-27 01:29:07,SALE,DECLINED,22849311.0,VND,902.58,CU-200424,VN,BANK_TRANSFER,insufficient_funds
5151216,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 19:56:31,2026-05-27 19:58:13,SALE,DECLINED,5333.86,PHP,93.36,CU-822728,PH,EWALLET,account_invalid
5151217,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 09:38:22,2026-05-27 09:38:49,SALE,APPROVED,2836216.0,VND,,CU-405043,VN,BANK_TRANSFER,
5151218,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 11:09:39,2026-05-27 11:10:05,SALE,DECLINED,23459.9,PHP,410.85,CU-656206,PH,EWALLET,insufficient_funds
5151219,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 10:47:41,2026-05-27 10:48:14,SALE,APPROVED,23406.52,PHP,409.23,CU-929178,,EWALLET,
5151220,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 05:40:57,2026-05-27 05:42:20,SALE,APPROVED,1550865.0,VND,61.42,CU-501186,VN,BANK_TRANSFER,
5151221,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 02:22:47,2026-05-27 02:22:49,SALE,FILTERED,5621.96,PHP,98.27,CU-490138,US,EWALLET,risk_blocked
5151222,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 21:14:32,2026-05-27 21:16:44,SALE,APPROVED,395.17,PHP,6.93,CU-422022,US,EWALLET,
5151223,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 05:15:36,2026-05-27 05:17:02,SALE,DECLINED,675.47,PHP,11.82,CU-714536,PH,EWALLET,timeout
5151224,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 05:17:00,2026-05-27 05:17:12,SALE,APPROVED,675.47,PHP,11.83,CU-714536,PH,EWALLET,
5151225,ORBIT-MARKETS,,,2026-05-27 22:29:15,2026-05-27 22:29:22,SALE,FILTERED,16441.5,php,,CU-519029,US,EWALLET,blocked_pre_routing
5151226,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 00:43:42,2026-05-27 00:44:45,SALE,APPROVED,12065.5,PHP,210.64,CU-562241,PH,EWALLET,
5151227,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 00:54:54,2026-05-27 00:56:49,SALE,FILTERED,1148438.0,VND,45.35,CU-830162,VN,BANK_TRANSFER,risk_blocked
5151228,ORBIT-MARKETS,,,2026-05-27 19:52:15,2026-05-27 19:53:06,SALE,FILTERED,15453.19,PHP,270.64,CU-502547,PH,EWALLET,blocked_pre_routing
5151229,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 19:32:52,2026-05-27 19:33:58,SALE,APPROVED,2880614.0,VND,113.96,CU-607002,VN,BANK_TRANSFER,
5151230,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 08:33:17,2026-05-27 08:33:30,SALE,APPROVED,8512.99,PHP,148.98,CU-775614,PH,EWALLET,
5151231,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 12:40:29,2026-05-27 12:41:20,SALE,APPROVED,500582.0,VND,19.78,CU-497896,VN,BANK_TRANSFER,
5151232,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 19:21:47,2026-05-27 19:22:42,SALE,APPROVED,50728.11,PHP,885.85,CU-351388,PH,EWALLET,
5151233,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 03:45:07,2026-05-27 03:45:14,SALE,DECLINED,872054.0,VND,34.48,CU-166650,VN,BANK_TRANSFER,insufficient_funds
5151234,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 01:58:41,2026-05-27 01:59:11,SALE,APPROVED,7276004.0,VND,286.92,CU-333691,VN,BANK_TRANSFER,
5151235,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 08:59:38,2026-05-27 09:00:29,SALE,DECLINED,3174206.0,VND,,CU-727453,VN,BANK_TRANSFER,limit_exceeded
5151236,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 18:57:05,2026-05-27 18:57:20,SALE,APPROVED,2586.25,PHP,45.29,CU-481515,PH,EWALLET,
5151237,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 00:18:26,2026-05-27 00:18:40,SALE,DECLINED,123945.0,VND,,CU-571730,VN,BANK_TRANSFER,timeout
5151238,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 10:26:25,2026-05-27 10:26:59,SALE,DECLINED,1825.76,PHP ,31.98,CU-703443,PH,EWALLET,insufficient_funds
5151239,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 06:31:17,2026-05-27 06:31:59,SALE,DECLINED,19564.13,PHP,342.03,CU-609803,PH,EWALLET,timeout
5151240,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 06:32:11,2026-05-27 06:33:17,SALE,APPROVED,19564.13,PHP,342.21,CU-609803,PH,EWALLET,
5151241,ORBIT-MARKETS,,,2026-05-27 15:37:03,2026-05-27 15:37:49,SALE,FILTERED,4419831.0,VND,174.1,CU-967648,VN,BANK_TRANSFER,blocked_pre_routing
5151242,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 07:27:56,2026-05-27 07:28:24,SALE,APPROVED,5786423.0,VND,228.75,CU-758752,VN,BANK_TRANSFER,
5151243,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 08:04:06,2026-05-27 08:04:36,SALE,APPROVED,13925541.0,VND,,CU-103093,VN,BANK_TRANSFER,
5151244,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 14:43:07,2026-05-27 14:45:43,PAYOUT,APPROVED,20833.86,PHP,363.87,CU-212868,PH,EWALLET,
5151245,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 20:09:04,2026-05-27 20:09:16,PAYOUT,APPROVED,6137.28,PHP,,CU-106088,PH,EWALLET,
5151246,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 05:06:09,2026-05-27 05:07:21,PAYOUT,APPROVED,455139.36,PHP,7963.27,CU-123139,PH,EWALLET,
5151247,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 12:35:29,2026-05-27 12:35:36,PAYOUT,APPROVED,383.94,PHP,6.72,CU-275937,PH,EWALLET,
5151248,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 14:25:23,2026-05-27 14:25:58,PAYOUT,APPROVED,1694457.0,VND,66.99,CU-867914,VN,BANK_TRANSFER,
5151249,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 10:22:54,2026-05-27 10:23:08,PAYOUT,approved,6675.77,PHP,116.85,CU-866282,PH,EWALLET,
5151250,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 14:21:35,2026-05-27 14:22:12,PAYOUT,APPROVED,2463209.0,VND,,CU-816574,VN,BANK_TRANSFER,
5151251,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 07:59:13,2026-05-27 07:59:39,PAYOUT,APPROVED,7589.22,PHP,132.97,CU-423603,PH,EWALLET,
5151252,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-27 20:27:07,2026-05-27 20:30:52,REFUND,APPROVED,4831.49,PHP,84.3,CU-227797,PH,EWALLET,
5151253,ORBIT-MARKETS,KRTX-11,KRTX,2026-05-27 18:21:54,2026-05-27 18:22:16,REFUND,APPROVED,25360885.0,VND,999.81,CU-581082,VN,BANK_TRANSFER,
5151254,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-28 23:24:53,2026-05-28 23:25:21,SALE,APPROVED,14595.17,PHP,256.21,CU-629523,PH,EWALLET,
5151255,ORBIT-MARKETS,,,2026-05-28 10:35:57,2026-05-28 10:37:10,SALE,FILTERED,1353397.0,VND,53.43,CU-459447,VN,BANK_TRANSFER,blocked_pre_routing
5151256,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-28 23:57:58,2026-05-28 23:59:09,SALE,APPROVED,691.03,PHP,12.09,CU-427840,PH,EWALLET,
5151257,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-28 21:12:24,2026-05-28 21:12:30,SALE,FILTERED,350.97,PHP,6.15,CU-674330,PH,EWALLET,risk_blocked
5151258,ORBIT-MARKETS,SORVA-22,SORVA,2026-05-28 10:19:33,2026-05-28 10:20:36,SALE,APPROVED,50083.99,PHP,877.46,CU-894313,US,EWALLET,
